	Chr	Start	End	Count	eccID	Length
59867	chr2	231277322	231277835	12	59868	514
59871	chr2	231335080	231337213	20	59872	2134
59877	chr2	231378168	231378684	199	59878	517
59881	chr2	231403642	231404133	15	59882	492
59891	chr2	231523674	231525028	18	59892	1355
59901	chr2	231607103	231608619	38	59902	1517
59905	chr2	231664000	231664569	22	59906	570
59910	chr2	231716452	231716813	26	59911	362
59916	chr2	231908854	231910363	37	59917	1510
59924	chr2	232239396	232240505	18	59925	1110
59933	chr2	232348672	232349358	12	59934	687
59936	chr2	232431402	232432411	70	59937	1010
59940	chr2	232492964	232494340	10	59941	1377
59942	chr2	232495349	232496340	16	59943	992
59948	chr2	232585103	232586742	16	59949	1640
59955	chr2	232609263	232609873	13	59956	611
59958	chr2	232671231	232671983	10	59959	753
59976	chr2	233005068	233005377	74	59977	310
59989	chr2	233045066	233045263	114	59990	198
60006	chr2	233326637	233327062	40	60007	426
60009	chr2	233333284	233334503	42	60010	1220
60018	chr2	233441622	233443025	44	60019	1404
60021	chr2	233452854	233454397	25	60022	1544
60022	chr2	233453005	233454422	79	60023	1418
60029	chr2	233689359	233693401	23	60030	4043
60034	chr2	233820074	233821018	34	60035	945
60043	chr2	233936144	233938672	20	60044	2529
60049	chr2	234152509	234153018	14	60050	510
60062	chr2	234397924	234399825	36	60063	1902
60068	chr2	234521931	234526556	21	60069	4626
60095	chr2	234972800	234973573	20	60096	774
60097	chr2	234975406	234976888	68	60098	1483
60099	chr2	234995878	234996531	22	60100	654
60107	chr2	235031066	235031595	56	60108	530
60110	chr2	235034155	235036147	36	60111	1993
60111	chr2	235041991	235042199	18	60112	209
60117	chr2	235106125	235107443	28	60118	1319
60143	chr2	235497789	235500066	14	60144	2278
60157	chr2	235619793	235622021	20	60158	2229
60163	chr2	235652929	235653429	16	60164	501
60165	chr2	235739297	235740064	20	60166	768
60171	chr2	235866257	235866958	92	60172	702
60177	chr2	235934823	235936444	43	60178	1622
60180	chr2	235958212	235960187	37	60181	1976
60224	chr2	236692054	236693872	33	60225	1819
60234	chr2	236752887	236753397	16	60235	511
60238	chr2	236793598	236793985	90	60239	388
60241	chr2	236836403	236837722	19	60242	1320
60249	chr2	236844390	236845600	12	60250	1211
60256	chr2	236968707	236969057	32	60257	351
60261	chr2	237123310	237125518	22	60262	2209
60268	chr2	237156009	237156770	22	60269	762
60270	chr2	237226562	237226880	19	60271	319
60278	chr2	237511915	237512340	12	60279	426
60279	chr2	237553255	237554368	92	60280	1114
60286	chr2	237591984	237593095	15	60287	1112
60292	chr2	237751631	237752190	11	60293	560
60301	chr2	237960578	237961147	25	60302	570
60308	chr2	238134137	238134513	21	60309	377
60312	chr2	238165530	238167216	22	60313	1687
60316	chr2	238285164	238285837	15	60317	674
60331	chr2	238521886	238522789	41	60332	904
60338	chr2	238533302	238534062	20	60339	761
60340	chr2	238536660	238537725	18	60341	1066
60341	chr2	238538303	238539024	10	60342	722
60356	chr2	238549602	238550950	14	60357	1349
60360	chr2	238586849	238588636	18	60361	1788
60363	chr2	238635359	238638786	28	60364	3428
60368	chr2	238696584	238698110	21	60369	1527
60381	chr2	238905106	238905695	85	60382	590
60398	chr2	239122220	239122689	25	60399	470
60401	chr2	239129606	239130804	106	60402	1199
60407	chr2	239202692	239203597	92	60408	906
60410	chr2	239247179	239247878	21	60411	700
60415	chr2	239345570	239347110	13	60416	1541
60416	chr2	239346494	239347495	45	60417	1002
60424	chr2	239410782	239413895	27	60425	3114
60425	chr2	239425506	239430336	111	60426	4831
60428	chr2	239429511	239430261	30	60429	751
60430	chr2	239462662	239462967	55	60431	306
60436	chr2	239499607	239501217	47	60437	1611
60445	chr2	239569383	239571100	24	60446	1718
60446	chr2	239569668	239570921	31	60447	1254
60448	chr2	239596719	239597120	110	60449	402
60449	chr2	239599932	239600544	35	60450	613
60450	chr2	239634931	239635287	9	60451	357
60451	chr2	239640570	239641583	20	60452	1014
60452	chr2	239642700	239643108	192	60453	409
60453	chr2	239663341	239663754	82	60454	414
60460	chr2	555366	557459	25	60461	2094
60470	chr2	9256683	9257963	64	60471	1281
60475	chr2	10239570	10240560	27	60476	991
60481	chr2	11581596	11584095	48	60482	2500
60493	chr2	16563378	16566010	22	60494	2633
60497	chr2	20478816	20480331	22	60498	1516
60498	chr2	20478817	20480331	72	60499	1515
60504	chr2	23477879	23478482	28	60505	604
60506	chr2	23543547	23544528	80	60507	982
60516	chr2	26933371	26935322	30	60517	1952
60517	chr2	27344767	27345410	23	60518	644
60520	chr2	28457448	28462922	15	60521	5475
60527	chr2	29520702	29524144	28	60528	3443
60532	chr2	38419529	38422167	32	60533	2639
60540	chr2	42810762	42816201	15	60541	5440
60545	chr2	43841838	43843681	24	60546	1844
60548	chr2	45776048	45779133	25	60549	3086
60562	chr2	62076176	62079861	19	60563	3686
60575	chr2	68825220	68830032	18	60576	4813
60577	chr2	70827971	70829543	38	60578	1573
60580	chr2	72039903	72040656	15	60581	754
60586	chr2	83736740	83741904	19	60587	5165
60591	chr2	88292523	88297080	13	60592	4558
60601	chr2	96714607	96715303	45	60602	697
60608	chr2	98500198	98500615	28	60609	418
60610	chr2	100040430	100041159	12	60611	730
60615	chr2	102399534	102401225	11	60616	1692
60652	chr2	120485871	120490277	43	60653	4407
60659	chr2	125677240	125697553	24	60660	20314
60665	chr2	128465143	128470924	17	60666	5782
60698	chr2	138949208	138953182	20	60699	3975
60706	chr2	148830025	148833214	14	60707	3190
60708	chr2	149651044	149651619	34	60709	576
60712	chr2	149778762	149785077	29	60713	6316
60721	chr2	159185803	159188998	21	60722	3196
60737	chr2	172161870	172163102	36	60738	1233
60741	chr2	172942352	172949843	22	60742	7492
60744	chr2	173680725	173686873	17	60745	6149
60746	chr2	173996711	174000375	42	60747	3665
60755	chr2	186432974	186434073	38	60756	1100
60759	chr2	191249817	191250515	18	60760	699
60761	chr2	191249820	191250516	19	60762	697
60770	chr2	199555904	199557795	12	60771	1892
60774	chr2	200489886	200492339	42	60775	2454
60789	chr2	207421191	207421730	17	60790	540
60809	chr2	216578257	216584606	18	60810	6350
60836	chr2	222101129	222104248	14	60837	3120
60850	chr2	231522076	231522530	25	60851	455
60853	chr2	232881129	232882628	13	60854	1500
60858	chr2	234978919	234980035	22	60859	1117
60860	chr2	235552579	235555355	18	60861	2777
60863	chr2	236206624	236210113	31	60864	3490
60881	chr2	11665190	11666034	35	60882	845
60890	chr2	69465584	69469086	18	60891	3503
60904	chr2	105509473	105513513	17	60905	4041
60906	chr2	120847819	120849085	34	60907	1267
60909	chr2	124643898	124649543	19	60910	5646
60923	chr2	189661121	189661758	75	60924	638
60950	chr2	231734704	231738648	10	60951	3945
60990	chr2	239764049	239764397	48	60991	349
61004	chr2	239948731	239949733	17	61005	1003
61011	chr2	240124346	240126121	25	61012	1776
61012	chr2	240124368	240125054	38	61013	687
61020	chr2	240257281	240257934	36	61021	654
61025	chr2	240303598	240305065	39	61026	1468
61027	chr2	240351332	240351984	28	61028	653
61035	chr2	240396079	240396630	23	61036	552
61041	chr2	240450100	240450495	81	61042	396
61044	chr2	240500195	240500595	34	61045	401
61046	chr2	240553093	240553966	62	61047	874
61050	chr2	240580049	240580518	11	61051	470
61055	chr2	240605250	240606359	35	61056	1110
61060	chr2	240648913	240649441	14	61061	529
61064	chr2	240719053	240719760	53	61065	708
61065	chr2	240728437	240729124	100	61066	688
61068	chr2	240744075	240744734	68	61069	660
61077	chr2	240787212	240787543	85	61078	332
61084	chr2	240894310	240895400	197	61085	1091
61088	chr2	240899335	240900729	24	61089	1395
61089	chr2	240914116	240914572	14	61090	457
61093	chr2	240989149	240990061	38	61094	913
61095	chr2	241039960	241040328	131	61096	369
61098	chr2	241093132	241094368	50	61099	1237
61105	chr2	241192026	241192778	34	61106	753
61106	chr2	241197304	241198761	26	61107	1458
61111	chr2	241212338	241213808	21	61112	1471
61116	chr2	241247565	241250068	38	61117	2504
61117	chr2	241252880	241254015	41	61118	1136
61121	chr2	241273045	241274527	13	61122	1483
61131	chr2	241483725	241484105	110	61132	381
61135	chr2	241505833	241507844	79	61136	2012
61140	chr2	241522006	241523111	19	61141	1106
61149	chr2	241545735	241546551	35	61150	817
61151	chr2	241592038	241592442	30	61152	405
61153	chr2	241595378	241596390	10	61154	1013
61161	chr2	241669933	241670459	46	61162	527
61162	chr2	241670894	241671730	18	61163	837
61168	chr2	241675942	241676300	53	61169	359
61171	chr2	241725580	241726302	17	61172	723
61176	chr2	241753485	241753926	28	61177	442
61177	chr2	241770813	241773266	12	61178	2454
61188	chr20	330477	331268	102	61189	792
61193	chr20	395579	395947	26	61194	369
61194	chr20	417865	419443	34	61195	1579
61205	chr20	643992	645914	19	61206	1923
61222	chr20	960203	961081	40	61223	879
61232	chr20	1182500	1184054	67	61233	1555
61253	chr20	1915183	1915774	35	61254	592
61254	chr20	1915279	1916752	98	61255	1474
61256	chr20	1987756	1988723	36	61257	968
61269	chr20	2304226	2305121	37	61270	896
61302	chr20	3247721	3248592	22	61303	872
61305	chr20	3274943	3275517	27	61306	575
61314	chr20	3645606	3646382	28	61315	777
61315	chr20	3651970	3652504	15	61316	535
61318	chr20	3731113	3731853	52	61319	741
61326	chr20	3765116	3766257	25	61327	1142
61333	chr20	3869424	3870549	79	61334	1126
61337	chr20	4050689	4053649	15	61338	2961
61342	chr20	4106080	4106852	13	61343	773
61347	chr20	4179277	4181471	20	61348	2195
61353	chr20	4327989	4328715	28	61354	727
61356	chr20	4370007	4372401	59	61357	2395
61358	chr20	4435564	4436210	20	61359	647
61372	chr20	4897083	4898097	28	61373	1015
61379	chr20	5299527	5300544	12	61380	1018
61397	chr20	6386879	6388249	14	61398	1371
61400	chr20	7140648	7141948	17	61401	1301
61419	chr20	9133502	9134165	21	61420	664
61448	chr20	10912117	10912429	46	61449	313
61456	chr20	11964756	11968828	36	61457	4073
61471	chr20	13153803	13154617	54	61472	815
61491	chr20	15419141	15419653	45	61492	513
61509	chr20	16610128	16611671	22	61510	1544
61523	chr20	17361180	17364998	18	61524	3819
61529	chr20	17513165	17514091	53	61530	927
61531	chr20	17619627	17620666	86	61532	1040
61540	chr20	17705182	17706081	16	61541	900
61543	chr20	17917182	17917572	14	61544	391
61550	chr20	18040353	18041691	24	61551	1339
61571	chr20	19449101	19449642	23	61572	542
61578	chr20	19674102	19675879	23	61579	1778
61594	chr20	20018430	20019097	24	61595	668
61602	chr20	20094300	20095858	24	61603	1559
61605	chr20	20310604	20311119	14	61606	516
61607	chr20	20338480	20340415	42	61608	1936
61609	chr20	20391294	20391698	30	61610	405
61611	chr20	20523953	20524271	32	61612	319
61617	chr20	20742818	20744931	26	61618	2114
61631	chr20	22343487	22343755	17	61632	269
61644	chr20	23032252	23034201	22	61645	1950
61650	chr20	23188231	23188866	13	61651	636
61657	chr20	23256854	23257631	30	61658	778
61674	chr20	23710305	23710715	9	61675	411
61684	chr20	24143110	24144095	64	61685	986
61701	chr20	24699788	24701835	87	61702	2048
61704	chr20	24702613	24704522	28	61705	1910
61723	chr20	24746182	24747179	30	61724	998
61727	chr20	24773011	24773564	28	61728	554
61738	chr20	24969525	24969903	47	61739	379
61740	chr20	25015928	25017114	17	61741	1187
61743	chr20	25017272	25018077	17	61744	806
61745	chr20	25017273	25018077	22	61746	805
61752	chr20	25236751	25237815	14	61753	1065
61755	chr20	25270039	25275006	24	61756	4968
61757	chr20	25270040	25275006	26	61758	4967
61766	chr20	25356118	25356799	30	61767	682
61767	chr20	25382381	25382736	54	61768	356
61775	chr20	25510479	25511400	96	61776	922
61777	chr20	25512061	25512856	47	61778	796
61890	chr20	31535985	31536359	15	61891	375
61900	chr20	31610965	31611690	27	61901	726
61906	chr20	31638382	31639232	19	61907	851
61914	chr20	31697464	31698587	18	61915	1124
61917	chr20	31697872	31698794	14	61918	923
61934	chr20	31839328	31840719	23	61935	1392
61940	chr20	31857747	31860422	29	61941	2676
61943	chr20	31885645	31886198	19	61944	554
61985	chr20	32453223	32453684	60	61986	462
61986	chr20	32459740	32462632	12	61987	2893
61989	chr20	32462820	32463978	12	61990	1159
61990	chr20	32465489	32465830	30	61991	342
61997	chr20	32497383	32498279	33	61998	897
62001	chr20	32523584	32524264	26	62002	681
62023	chr20	32796971	32799847	32	62024	2877
62030	chr20	32892856	32893338	166	62031	483
62033	chr20	32912306	32914397	43	62034	2092
62043	chr20	33014582	33015410	82	62044	829
62045	chr20	33033527	33035786	51	62046	2260
62049	chr20	33049100	33049956	52	62050	857
62051	chr20	33060059	33060864	18	62052	806
62052	chr20	33067784	33068255	27	62053	472
62055	chr20	33081276	33084058	29	62056	2783
62057	chr20	33081280	33084058	24	62058	2779
62059	chr20	33090745	33092854	22	62060	2110
62070	chr20	33227589	33228302	19	62071	714
62074	chr20	33235222	33236412	24	62075	1191
62079	chr20	33287625	33288128	49	62080	504
62081	chr20	33310209	33311089	33	62082	881
62084	chr20	33340511	33341056	24	62085	546
62097	chr20	33435350	33437782	14	62098	2433
62100	chr20	33441400	33442308	35	62101	909
62107	chr20	33466641	33467473	12	62108	833
62110	chr20	33560829	33561428	23	62111	600
62114	chr20	33648807	33652135	46	62115	3329
62121	chr20	33677226	33677890	36	62122	665
62124	chr20	33703180	33703886	15	62125	707
62126	chr20	33739977	33740640	18	62127	664
62135	chr20	33764909	33766419	14	62136	1511
62140	chr20	33798022	33799986	42	62141	1965
62142	chr20	33814379	33816503	11	62143	2125
62146	chr20	33841453	33842058	18	62147	606
62151	chr20	33875701	33877226	34	62152	1526
62163	chr20	33988762	33989556	16	62164	795
62193	chr20	34512108	34513764	22	62194	1657
62200	chr20	34547831	34548934	14	62201	1104
62209	chr20	34699074	34699819	9	62210	746
62232	chr20	34938103	34939023	14	62233	921
62236	chr20	34986568	34986909	16	62237	342
62242	chr20	34993599	34994244	66	62243	646
62260	chr20	35359206	35359988	58	62261	783
62272	chr20	35497463	35498672	18	62273	1210
62276	chr20	35506275	35507246	56	62277	972
62288	chr20	35602522	35606013	18	62289	3492
62299	chr20	35808851	35809319	9	62300	469
62316	chr20	36043866	36044636	40	62317	771
62318	chr20	36043867	36044636	18	62319	770
62335	chr20	36158406	36158892	18	62336	487
62356	chr20	36350025	36350191	1073	62357	167
62363	chr20	36422915	36423175	14	62364	261
62379	chr20	36525350	36527683	44	62380	2334
62385	chr20	36543362	36544800	21	62386	1439
62387	chr20	36544011	36545105	10	62388	1095
62389	chr20	36545647	36546559	20	62390	913
62397	chr20	36585735	36587443	22	62398	1709
62403	chr20	36589015	36592250	54	62404	3236
62418	chr20	36803779	36804621	13	62419	843
62420	chr20	36806909	36807702	144	62421	794
62423	chr20	36833048	36834420	16	62424	1373
62425	chr20	36860416	36861709	87	62426	1294
62443	chr20	37179404	37179870	22	62444	467
62450	chr20	37317704	37318307	30	62451	604
62459	chr20	37412164	37412851	27	62460	688
62473	chr20	37523780	37524599	28	62474	820
62496	chr20	37887377	37887771	24	62497	395
62497	chr20	37896676	37897594	15	62498	919
62517	chr20	38132873	38134379	17	62518	1507
62524	chr20	38156356	38156662	19	62525	307
62530	chr20	38196475	38196796	15	62531	322
62541	chr20	38307697	38308368	46	62542	672
62542	chr20	38313710	38314827	27	62543	1118
62552	chr20	38434687	38436144	20	62553	1458
62564	chr20	38615002	38615775	43	62565	774
62579	chr20	38860919	38862464	60	62580	1546
62586	chr20	38892325	38893994	19	62587	1670
62623	chr20	39773697	39777274	30	62624	3578
62624	chr20	39773932	39775435	16	62625	1504
62627	chr20	39850958	39853958	15	62628	3001
62659	chr20	40667436	40667846	9	62660	411
62661	chr20	40673747	40675254	26	62662	1508
62664	chr20	40700716	40701747	27	62665	1032
62665	chr20	40700839	40701623	47	62666	785
62668	chr20	40772014	40773813	25	62669	1800
62690	chr20	41156968	41158195	11	62691	1228
62691	chr20	41158737	41159105	26	62692	369
62709	chr20	41354100	41356094	18	62710	1995
62712	chr20	41364951	41365886	16	62713	936
62728	chr20	41734629	41735376	90	62729	748
62737	chr20	41904107	41904685	12	62738	579
62750	chr20	42094944	42101562	58	62751	6619
62780	chr20	42702061	42702770	36	62781	710
62793	chr20	42886076	42888074	32	62794	1999
62802	chr20	42984946	42987991	19	62803	3046
62828	chr20	43527823	43529344	23	62829	1522
62829	chr20	43530161	43530694	38	62830	534
62832	chr20	43540686	43541054	67	62833	369
62835	chr20	43570137	43570826	65	62836	690
62847	chr20	43692097	43692715	17	62848	619
62848	chr20	43701424	43702652	71	62849	1229
62852	chr20	43720855	43722193	22	62853	1339
62869	chr20	43923121	43924050	28	62870	930
62873	chr20	43953642	43954284	136	62874	643
62875	chr20	43954209	43955325	56	62876	1117
62878	chr20	43972560	43974348	63	62879	1789
62896	chr20	44127630	44129111	13	62897	1482
62906	chr20	44231907	44232084	30	62907	178
62907	chr20	44246560	44247175	22	62908	616
62924	chr20	44410982	44411526	88	62925	545
62925	chr20	44413970	44415026	28	62926	1057
62930	chr20	44429616	44430215	18	62931	600
62931	chr20	44442882	44443559	45	62932	678
62934	chr20	44482989	44484831	11	62935	1843
62940	chr20	44526171	44526958	51	62941	788
62947	chr20	44627005	44629848	30	62948	2844
62955	chr20	44743276	44744240	22	62956	965
62956	chr20	44743751	44744434	143	62957	684
62969	chr20	44938484	44940260	55	62970	1777
62975	chr20	45098878	45099427	17	62976	550
62976	chr20	45098893	45099394	10	62977	502
62978	chr20	45123589	45124344	33	62979	756
62993	chr20	45373827	45375132	132	62994	1306
62998	chr20	45426396	45428230	64	62999	1835
63020	chr20	45815278	45816543	44	63021	1266
63024	chr20	45826151	45826708	51	63025	558
63040	chr20	45917922	45918567	15	63041	646
63044	chr20	45928633	45929103	10	63045	471
63048	chr20	45943108	45944907	32	63049	1800
63051	chr20	45953543	45954025	21	63052	483
63052	chr20	45967271	45967892	51	63053	622
63059	chr20	46144516	46145759	32	63060	1244
63063	chr20	46210415	46211164	28	63064	750
63078	chr20	46350748	46351650	46	63079	903
63081	chr20	46370426	46371695	126	63082	1270
63084	chr20	46534096	46534683	35	63085	588
63087	chr20	46550407	46552667	23	63088	2261
63090	chr20	46576180	46577424	24	63091	1245
63097	chr20	46672701	46674031	25	63098	1331
63112	chr20	46793260	46794856	20	63113	1597
63116	chr20	46903049	46904147	19	63117	1099
63119	chr20	46931449	46932800	30	63120	1352
63125	chr20	46949142	46950379	27	63126	1238
63127	chr20	46965494	46965854	63	63128	361
63134	chr20	47012984	47017984	51	63135	5001
63142	chr20	47101470	47102384	60	63143	915
63144	chr20	47101688	47102482	179	63145	795
63147	chr20	47174136	47175229	15	63148	1094
