PeakID (cmd=annotatePeaks.pl /home/qukun/minghaofang/workspace/project/ecc/paper_data_final/03.analysis/cresil/EJM/ecc_pipe_result/cresil_result.analysis.bed hg38)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
41.25	chr6	33778339	33779046	+	2444	NA	intron (NM_181336, intron 5 of 8)	intron (NM_181336, intron 5 of 8)	8250	NM_001143944	221496	Hs.444845	NM_181336	ENSG00000161904	LEMD2	CTRCT42|LEM2|NET25|dJ482C21.1	LEM domain containing 2	protein-coding
48.25-2	chr7	118904263	118906098	+	2443	NA	Intergenic	L1ME1|LINE|L1	680476	NM_019644	56311	Hs.729340	NM_019644	ENSG00000106013	ANKRD7	TSA806	ankyrin repeat domain 7	protein-coding
13.41	chr6	136103759	136104651	+	2442	NA	intron (NM_018945, intron 2 of 12)	intron (NM_018945, intron 2 of 12)	-31378	NR_149042	644135	Hs.126980	NR_149042	ENSG00000237596	LOC644135	-	uncharacterized LOC644135	ncRNA
17.43	chr8	31962841	31964920	+	2441	NA	intron (NM_013962, intron 1 of 4)	intron (NM_013962, intron 1 of 4)	-61856	NR_104158	100856811	Hs.97362	NR_104156		NRG1-IT1	-	NRG1 intronic transcript 1	ncRNA
82.36	chr12	123072252	123073545	+	2440	NA	intron (NM_020845, intron 1 of 24)	intron (NM_020845, intron 1 of 24)	-8486	NR_038290	100507091	Hs.683912	NR_038290	ENSG00000251497	PITPNM2-AS1	-	PITPNM2 antisense RNA 1	ncRNA
6.03	chr4	106303345	106303634	+	2439	NA	intron (NM_001290768, intron 2 of 26)	intron (NM_001290768, intron 2 of 26)	-12121	NM_001142415	9255	Hs.591680	NM_004757	ENSG00000164022	AIMP1	EMAP2|EMAPII|HLD3|SCYE1|p43	aminoacyl tRNA synthetase complex interacting multifunctional protein 1	protein-coding
8.92	chr2	193365947	193366582	+	2438	NA	Intergenic	MLT1J2|LTR|ERVL-MaLR	616419	NR_152587	64002	Hs.546994	NR_002769	ENSG00000227418	PCGEM1	LINC00071|NCRNA00071|PCAT9	PCGEM1 prostate-specific transcript	ncRNA
11.69-2	chr6	116075158	116076185	+	2437	NA	Intergenic	Intergenic	-14780	NM_002031	2444	Hs.89426	NM_002031	ENSG00000111816	FRK	GTK|PTK5|RAK	fyn related Src family tyrosine kinase	protein-coding
7.29	chr8	125374148	125376623	+	2436	NA	Intergenic	AluSc8|SINE|Alu	-54973	NM_025195	10221	Hs.444947	NM_025195	ENSG00000173334	TRIB1	C8FW|GIG-2|GIG2|SKIP1|TRB-1|TRB1	tribbles pseudokinase 1	protein-coding
79.42	chr8	140932392	140933256	+	2435	NA	intron (NM_001352699, intron 1 of 35)	intron (NM_001352699, intron 1 of 35)	68180	NM_001352710	5747	Hs.395482	NM_005607	ENSG00000169398	PTK2	FADK|FAK|FAK1|FRNK|PPP1R71|p125FAK|pp125FAK	protein tyrosine kinase 2	protein-coding
15.23-2	chr10	80858812	80859408	+	2434	NA	Intergenic	LTR12C|LTR|ERV1	209313	NR_155749	105378386	Hs.531456	NR_155749		LINC02655	-	long intergenic non-protein coding RNA 2655	ncRNA
28.65	chr11	94398728	94399019	+	2433	NA	intron (NM_016540, intron 1 of 3)	intron (NM_016540, intron 1 of 3)	2546	NM_001330345	10888	Hs.272385	NM_016540	ENSG00000123901	GPR83	GIR|GPR72	G protein-coupled receptor 83	protein-coding
15.85-2	chr10	77360059	77361465	+	2432	NA	intron (NR_126365, intron 3 of 5)	intron (NR_126365, intron 3 of 5)	9890	NR_126365	101929286	Hs.568867	NR_126365		KCNMA1-AS3	-	KCNMA1 antisense RNA 3	ncRNA
9.22	chr7	15652047	15652421	+	2431	NA	intron (NM_005924, intron 1 of 2)	intron (NM_005924, intron 1 of 2)	-15713	NR_134258	105375166	Hs.658822	NR_134258	ENSG00000237070	LOC105375166	-	uncharacterized LOC105375166	ncRNA
12.01	chr16	31958539	31960332	+	2430	NA	Intergenic	L1MA7|LINE|L1	85628	NM_003414	10308	Hs.460645	NM_003414	ENSG00000185947	ZNF267	HZF2	zinc finger protein 267	protein-coding
39.09	chr4	138319001	138320555	+	2429	NA	intron (NR_051987, intron 1 of 2)	intron (NR_051987, intron 1 of 2)	10067	NR_051987	100874047	Hs.570848	NR_051987	ENSG00000251372	LINC00499	-	long intergenic non-protein coding RNA 499	ncRNA
23.48	chr5	37381401	37383291	+	2428	NA	intron (NM_001345998, intron 3 of 17)	AluSx3|SINE|Alu	3028	NM_001345998	55100	Hs.213690	NM_018034	ENSG00000082068	WDR70	-	WD repeat domain 70	protein-coding
9.66-2	chr3	159666179	159666456	+	2427	NA	intron (NM_001197108, intron 1 of 6)	intron (NM_001197108, intron 1 of 6)	102295	NR_121669	100874433	Hs.601476	NR_121669		IQCJ-SCHIP1-AS1	uaz98	IQCJ-SCHIP1 readthrough antisense RNA 1	ncRNA
14.85	chr2	190999245	191000724	+	2426	NA	intron (NM_007315, intron 6 of 24)	intron (NM_007315, intron 6 of 24)	14266	NM_007315	6772	Hs.642990	NM_007315	ENSG00000115415	STAT1	CANDF7|IMD31A|IMD31B|IMD31C|ISGF-3|STAT91	signal transducer and activator of transcription 1	protein-coding
5.32-2	chr10	83590242	83591235	+	2425	NA	Intergenic	L1M4|LINE|L1	86351	NR_134317	105378397	Hs.147725	NR_134317		LINC02650	-	long intergenic non-protein coding RNA 2650	ncRNA
8.81	chr12	98962168	98964537	+	2424	NA	intron (NM_152788, intron 17 of 25)	AluSz6|SINE|Alu	-68061	NM_001352211	56899	Hs.506458	NM_020140	ENSG00000185046	ANKS1B	AIDA|AIDA-1|ANKS2|EB-1|EB1|cajalin-2	ankyrin repeat and sterile alpha motif domain containing 1B	protein-coding
40.2	chr1	248128760	248129767	+	2423	NA	Intergenic	L1PA10|LINE|L1	7127	NR_002141	388762	Hs.528509	NR_002141		OR2M1P	JCG10|OR2M1|OST037	olfactory receptor family 2 subfamily M member 1 pseudogene	pseudo
46.86	chr3	14682026	14682811	+	2422	NA	intron (NM_001184957, intron 2 of 16)	intron (NM_001184957, intron 2 of 16)	7277	NM_032137	84077	Hs.661452	NM_032137	ENSG00000131379	C3orf20	-	chromosome 3 open reading frame 20	protein-coding
15.21-3	chr8	66706580	66707237	+	2421	NA	intron (NM_001204173, intron 3 of 18)	AluY|SINE|Alu	-5873	NM_001033578	23678	Hs.613417	NM_013257	ENSG00000104205	SGK3	CISK|SGK2|SGKL	serum/glucocorticoid regulated kinase family member 3	protein-coding
33.59	chrX	18366035	18366303	+	2420	NA	Intergenic	L1MC5|LINE|L1	-11481	NR_033717	10389	Hs.495774	NM_006089	ENSG00000102098	SCML2	-	Scm polycomb group protein like 2	protein-coding
18.04-2	chr3	17304099	17304758	+	2419	NA	intron (NM_014744, intron 14 of 21)	AluJb|SINE|Alu	371232	NR_037465	100500913		NR_037465	ENSG00000283885	MIR3714	-	microRNA 3714	ncRNA
13.21	chr4	105354212	105355005	+	2418	NA	Intergenic	AluSx|SINE|Alu	-1727	NR_126420	104384744	Hs.624109	NR_126420		TET2-AS1	-	TET2 antisense RNA 1	ncRNA
35.31	chr12	86808119	86810235	+	2417	NA	intron (NM_001351286, intron 1 of 7)	L1P3|LINE|L1	29823	NM_001351286	25834	Hs.589093	NM_013244	ENSG00000182050	MGAT4C	GNTIVH|HGNT-IV-H	MGAT4 family member C	protein-coding
9.46-2	chr18	51630111	51630474	+	2416	NA	Intergenic	MER4-int|LTR|ERV1	238250	NR_040075	100287225	Hs.448920	NR_040074	ENSG00000227115	LINC01630	-	long intergenic non-protein coding RNA 1630	ncRNA
15.85	chr14	51610368	51615083	+	2415	NA	intron (NM_001042481, intron 2 of 14)	intron (NM_001042481, intron 2 of 14)	-12773	NR_047477	100874185	Hs.578226	NR_047477	ENSG00000258537	FRMD6-AS2	-	FRMD6 antisense RNA 2	ncRNA
28.75	chr16	362479	362903	+	2414	NA	Intergenic	Intergenic	7847	NM_006428	10573	Hs.513230	NM_006428	ENSG00000086504	MRPL28	MAAT1|p15	mitochondrial ribosomal protein L28	protein-coding
7.71-2	chr5	17730635	17730995	+	2413	NA	Intergenic	Intergenic	-75177	NM_001355258	391769		NM_001355258	ENSG00000269466	H3.Y	-	histone cluster 2, H3c pseudogene	protein-coding
13.14	chr8	70826806	70828427	+	2412	NA	Intergenic	Intergenic	158277	NM_001011720	389668	Hs.458938	NM_001011720	ENSG00000221947	XKR9	XRG9	XK related 9	protein-coding
14.67	chr17	21003504	21004960	+	2411	NA	exon (NM_015276, exon 12 of 13)	exon (NM_015276, exon 12 of 13)	38779	NM_015276	23326	Hs.462492	NM_015276	ENSG00000124422	USP22	USP3L	ubiquitin specific peptidase 22	protein-coding
38.6	chr19	29383096	29384224	+	2410	NA	intron (NR_040029, intron 9 of 9)	intron (NR_040029, intron 9 of 9)	142092	NR_040029	284395	Hs.631601	NR_040029	ENSG00000264515	LOC284395	-	uncharacterized LOC284395	ncRNA
47.02	chr7	21364723	21370108	+	2409	NA	Intergenic	L1MB4|LINE|L1	-60668	NR_137166	6671	Hs.88013	NM_003112	ENSG00000105866	SP4	HF1B|SPR-1	Sp4 transcription factor	protein-coding
23.47-2	chr2	146901808	146902085	+	2408	NA	Intergenic	Intergenic	314889	NR_026904	728773	Hs.334462	NR_026904		PABPC1P2	PABP2|PABP4|PABPCP2|PABPCP4	poly(A) binding protein cytoplasmic 1 pseudogene 2	pseudo
83.6	chr16	89662240	89662491	+	2407	NA	TTS (NR_073516)	TTS (NR_073516)	4297	NR_073515	124045	Hs.655171	NM_153025	ENSG00000167523	SPATA33	C16orf55	spermatogenesis associated 33	protein-coding
23.22-2	chr20	61415232	61416539	+	2406	NA	intron (NM_001794, intron 2 of 15)	AluSz6|SINE|Alu	-83536	NM_001252338	1002	Hs.473231	NM_001794	ENSG00000179242	CDH4	CAD4|R-CAD|RCAD	cadherin 4	protein-coding
8.01	chr8	107474505	107474867	+	2405	NA	intron (NM_001199859, intron 1 of 8)	L1PA5|LINE|L1	23232	NM_001146	284	Hs.369675	NM_001146	ENSG00000154188	ANGPT1	AGP1|AGPT|ANG1	angiopoietin 1	protein-coding
190.25	chr19	874221	874545	+	2404	NA	intron (NM_005481, intron 10 of 15)	AluY|SINE|Alu	14719	NM_001317335	1675	Hs.155597	NM_001928	ENSG00000197766	CFD	ADIPSIN|ADN|DF|PFD	complement factor D	protein-coding
7.08-3	chr4	116427738	116429099	+	2403	NA	Intergenic	MSTA-int|LTR|ERVL-MaLR	128693	NR_031737	100302290		NR_031737	ENSG00000284253	MIR1973	hsa-mir-1973|mir-1973	microRNA 1973	ncRNA
37.34	chr3	47032775	47033831	+	2402	NA	intron (NR_146158, intron 19 of 21)	L2c|LINE|L2	21761	NR_024046	100129354	Hs.201522	NR_024046		NRADDP	-	neurotrophin receptor associated death domain, pseudogene	pseudo
5.47-2	chr9	37405718	37406668	+	2401	NA	Intergenic	AluSx|SINE|Alu	-16503	NM_012203	9380	Hs.155742	NM_012203	ENSG00000137106	GRHPR	GLXR|GLYD|PH2	glyoxylate and hydroxypyruvate reductase	protein-coding
29.55	chr19	38106753	38107815	+	2400	NA	intron (NM_015073, intron 7 of 21)	intron (NM_015073, intron 7 of 21)	-55812	NR_145800	109623473		NR_145800		SNORD152	-	small nucleolar RNA, C/D box 152	snoRNA
9.88-3	chr4	113800996	113801792	+	2399	NA	Intergenic	Intergenic	-39467	NM_172127	817	Hs.144114	NM_001221	ENSG00000145349	CAMK2D	CAMKD	calcium/calmodulin dependent protein kinase II delta	protein-coding
11.19	chr1	55574324	55576312	+	2398	NA	Intergenic	Intergenic	349677	NR_039618	100616272		NR_039618	ENSG00000265822	MIR4422	mir-4422	microRNA 4422	ncRNA
30.02	chr4	98941935	98943035	+	2397	NA	Intergenic	MER65-int|LTR|ERV1	-11848	NM_001331017	1977	Hs.13211	NM_001968	ENSG00000151247	EIF4E	AUTS19|CBP|EIF4E1|EIF4EL1|EIF4F|eIF-4E	eukaryotic translation initiation factor 4E	protein-coding
18.52	chr3	49594890	49595604	+	2396	NA	intron (NM_003458, intron 1 of 11)	AluSp|SINE|Alu	40770	NM_003458	8927	Hs.194684	NM_003458	ENSG00000164061	BSN	ZNF231	bassoon presynaptic cytomatrix protein	protein-coding
34.45	chr5	180934854	180935302	+	2395	NA	intron (NM_001159710, intron 2 of 6)	MER52A|LTR|ERV1	25514	NM_001159710	79908	Hs.189109	NM_024850	ENSG00000113303	BTNL8	BTN9.2	butyrophilin like 8	protein-coding
20.65	chr7	140409809	140410529	+	2394	NA	intron (NM_001008749, intron 2 of 3)	AluJb|SINE|Alu	6111	NM_001008749	401409	Hs.583545	NM_001008749	ENSG00000146955	RAB19	RAB19B	RAB19, member RAS oncogene family	protein-coding
6.79-3	chr16	25464192	25464782	+	2393	NA	Intergenic	Intergenic	-206642	NM_001012981	342357	Hs.513451	NM_001012981	ENSG00000155592	ZKSCAN2	ZNF694|ZSCAN31|ZSCAN34	zinc finger with KRAB and SCAN domains 2	protein-coding
29.14	chr1	41650980	41651270	+	2392	NA	intron (NM_001127714, intron 1 of 7)	MER2B|DNA|TcMar-Tigger	-166442	NM_001956	1907	Hs.1407	NM_001956	ENSG00000127129	EDN2	ET-2|ET2|PPET2	endothelin 2	protein-coding
18.97	chr12	5535761	5536267	+	2391	NA	Intergenic	MER21B|LTR|ERVL	41882	NM_002527	4908	Hs.99171	NM_002527	ENSG00000185652	NTF3	HDNF|NGF-2|NGF2|NT-3|NT3	neurotrophin 3	protein-coding
11.51	chr1	193335612	193336537	+	2390	NA	intron (NR_125789, intron 1 of 3)	intron (NR_125789, intron 1 of 3)	31329	NR_125789	101929184	Hs.146728	NR_125789	ENSG00000232077	LINC01031	TCONS_00000361	long intergenic non-protein coding RNA 1031	ncRNA
10.28	chr5	31862865	31864035	+	2389	NA	intron (NM_178140, intron 2 of 24)	intron (NM_178140, intron 2 of 24)	72709	NR_036241	100422874		NR_036241	ENSG00000266243	MIR4279	-	microRNA 4279	ncRNA
12.49	chr19	19697957	19699191	+	2388	NA	Intergenic	MER2|DNA|TcMar-Tigger	29735	NM_033204	94039	Hs.63187	NM_033204	ENSG00000181896	ZNF101	HZF12	zinc finger protein 101	protein-coding
8.29	chr3	182117089	182117548	+	2387	NA	Intergenic	(GT)n|Simple_repeat|Simple_repeat	164954	NR_104146	100996490	Hs.606987	NR_104146	ENSG00000242512	LINC01206	-	long intergenic non-protein coding RNA 1206	ncRNA
7.5-2	chr17	5197537	5198183	+	2386	NA	intron (NR_152840, intron 1 of 5)	L1ME3Cz|LINE|L1	5853	NR_034082	100130950	Hs.668646	NR_034082		LOC100130950	-	uncharacterized LOC100130950	ncRNA
7.81	chr12	131297900	131300249	+	2385	NA	Intergenic	CpG	-1102	NR_135045	107161159	Hs.730119	NR_135045	ENSG00000248703	LINC02415	-	long intergenic non-protein coding RNA 2415	ncRNA
54.85	chr10	75342920	75343301	+	2384	NA	intron (NR_038226, intron 2 of 3)	intron (NR_038226, intron 2 of 3)	46727	NR_038225	253264	Hs.662111	NR_038223	ENSG00000226051	ZNF503-AS1	-	ZNF503 antisense RNA 1	ncRNA
15.71-3	chr4	100321344	100322097	+	2383	NA	Intergenic	ERVL-B4-int|LTR|ERVL	73527	NR_135619	107399301		NR_135619		SNORA101A	-	small nucleolar RNA, H/ACA box 101A	snoRNA
30.81-2	chr18	65799692	65800754	+	2382	NA	intron (NM_001362438, intron 2 of 11)	AluSc8|SINE|Alu	49211	NM_001362438	1005	Hs.541003	NM_004361	ENSG00000081138	CDH7	CDH7L1	cadherin 7	protein-coding
30.81	chr4	188931997	188933536	+	2382	NA	Intergenic	HUERS-P1-int|LTR|ERV1	156109	NR_149102	105377610		NR_149102	ENSG00000251619	LINC02508	-	long intergenic non-protein coding RNA 2508	ncRNA
56.51	chr2	230935225	230935958	+	2381	NA	Intergenic	Intergenic	-10349	NM_005683	9290	Hs.114545	NM_005683	ENSG00000135898	GPR55	LPIR1	G protein-coupled receptor 55	protein-coding
81.03	chr16	28041698	28042212	+	2380	NA	intron (NM_001109763, intron 1 of 6)	intron (NM_001109763, intron 1 of 6)	21759	NM_001323900	146395	Hs.91910	NM_144675	ENSG00000169181	GSG1L	PRO19651	GSG1 like	protein-coding
22.52	chr10	116229192	116229635	+	2379	NA	intron (NM_005264, intron 4 of 10)	intron (NM_005264, intron 4 of 10)	26382	NM_001348099	2674	Hs.388347	NM_005264	ENSG00000151892	GFRA1	GDNFR|GDNFRA|GFR-ALPHA-1|RET1L|RETL1|TRNR1	GDNF family receptor alpha 1	protein-coding
11.26	chr17	66327897	66330047	+	2378	NA	intron (NM_002737, intron 2 of 16)	L2b|LINE|L2	26359	NM_002737	5578	Hs.531704	NM_002737	ENSG00000154229	PRKCA	AAG6|PKC-alpha|PKCA|PKCI+/-|PKCalpha|PRKACA	protein kinase C alpha	protein-coding
62.3	chr3	10531146	10531895	+	2377	NA	intron (NM_001353564, intron 2 of 20)	MIR|SINE|MIR	-25934	NM_001683	491	Hs.268942	NM_001683	ENSG00000157087	ATP2B2	PMCA2|PMCA2a|PMCA2i	ATPase plasma membrane Ca2+ transporting 2	protein-coding
6.85-3	chr4	25849991	25852009	+	2376	NA	intron (NM_001297592, intron 1 of 23)	AluSx1|SINE|Alu	11988	NM_015187	23231	Hs.479384	NM_015187	ENSG00000091490	SEL1L3	Sel-1L3	SEL1L family member 3	protein-coding
15.8	chr9	19232846	19233784	+	2375	NA	intron (NR_073201, intron 1 of 31)	intron (NR_073201, intron 1 of 31)	2622	NR_073201	55667	Hs.249591	NM_017925	ENSG00000137145	DENND4C	C9orf55|C9orf55B|RAB10GEF|bA513M16.3	DENN domain containing 4C	protein-coding
5.37	chr10	99649500	99650939	+	2374	NA	Intergenic	AluJb|SINE|Alu	-9290	NM_020354	57089	Hs.28326	NM_020354	ENSG00000198018	ENTPD7	LALP1	ectonucleoside triphosphate diphosphohydrolase 7	protein-coding
48.66	chr14	90725830	90728494	+	2373	NA	intron (NM_001320421, intron 5 of 20)	intron (NM_001320421, intron 5 of 20)	29829	NR_135190	105370622	Hs.662373	NR_135190	ENSG00000258716	LOC105370622	-	uncharacterized LOC105370622	ncRNA
5.01-2	chr6	83344446	83344900	+	2372	NA	intron (NM_002395, intron 5 of 13)	AluSc8|SINE|Alu	86378	NM_002395	4199	Hs.21160	NM_002395	ENSG00000065833	ME1	HUMNDME|MES	malic enzyme 1	protein-coding
11.14	chrX	19480855	19483279	+	2371	NA	intron (NM_001001671, intron 3 of 28)	AluSx1|SINE|Alu	33194	NM_001001671	389840	Hs.713701	NM_001001671	ENSG00000180815	MAP3K15	ASK3|bA723P2.3	mitogen-activated protein kinase kinase kinase 15	protein-coding
7.94-2	chr6	70890673	70891077	+	2370	NA	intron (NM_080742, intron 2 of 3)	intron (NM_080742, intron 2 of 3)	66185	NM_080742	135152	Hs.713609	NM_080742	ENSG00000112309	B3GAT2	GLCATS	beta-1,3-glucuronyltransferase 2	protein-coding
10.11	chr20	46815844	46816418	+	2369	NA	Intergenic	Intergenic	-78493	NM_172110	2139	Hs.472877	NM_005244	ENSG00000064655	EYA2	EAB1	EYA transcriptional coactivator and phosphatase 2	protein-coding
5.84-2	chr3	55879230	55881155	+	2368	NA	intron (NR_132749, intron 13 of 17)	MLT1J|LTR|ERVL-MaLR	-27598	NR_037502	100500875		NR_037502	ENSG00000264013	MIR3938	-	microRNA 3938	ncRNA
16.85-2	chr3	40184668	40185305	+	2367	NA	intron (NM_001284424, intron 9 of 15)	intron (NM_001284424, intron 9 of 15)	84975	NM_001284426	25924	Hs.594535	NM_015460	ENSG00000170011	MYRIP	SLAC2-C|SLAC2C	myosin VIIA and Rab interacting protein	protein-coding
64.3	chr16	15449320	15449846	+	2366	NA	intron (NM_033201, intron 1 of 5)	AluSx|SINE|Alu	14995	NM_033201	89927	Hs.401798	NM_033201	ENSG00000166780	BMERB1	C16orf45|MINP	bMERB domain containing 1	protein-coding
17.31	chr1	179363918	179365754	+	2365	NA	Intergenic	Intergenic	-1135	NM_144696	126859	Hs.658505	NM_144696	ENSG00000162779	AXDND1	C1orf125	axonemal dynein light chain domain containing 1	protein-coding
13.15	chr2	81973990	81974999	+	2364	NA	Intergenic	MIRc|SINE|MIR	-507548	NR_110161	100507201	Hs.98589	NR_110161	ENSG00000235519	LINC01815	-	long intergenic non-protein coding RNA 1815	ncRNA
16.32	chr1	234747729	234749051	+	2363	NA	Intergenic	Intergenic	11666	NR_148962	100130249	Hs.617350	NR_148962	ENSG00000279261	PP2672	-	uncharacterized LOC100130249	ncRNA
33.19	chr5	3566785	3568000	+	2362	NA	Intergenic	Intergenic	-28440	NM_024337	79192	Hs.424156	NM_024337	ENSG00000170549	IRX1	IRX-5|IRXA1	iroquois homeobox 1	protein-coding
28.86	chr16	240949	242488	+	2361	NA	intron (NM_032039, intron 1 of 12)	AluSc8|SINE|Alu	6897	NM_032039	83986	Hs.513225	NM_032039	ENSG00000167930	FAM234A	C16orf9|ITFG3|gs19	family with sequence similarity 234 member A	protein-coding
23.95	chr5	55455359	55456401	+	2360	NA	intron (NR_103485, intron 4 of 6)	MER5A|DNA|hAT-Charlie	53046	NR_049869	100847019		NR_049869	ENSG00000265135	MIR5687	-	microRNA 5687	ncRNA
11.27	chr8	32564322	32565392	+	2359	NA	intron (NM_013960, intron 1 of 12)	AluJo|SINE|Alu	16546	NM_001160002	3084	Hs.453951	NM_004495	ENSG00000157168	NRG1	ARIA|GGF|GGF2|HGL|HRG|HRG1|HRGA|MST131|MSTP131|NDF|NRG1-IT2|SMDF	neuregulin 1	protein-coding
5.07-2	chr1	119300411	119300898	+	2358	NA	Intergenic	Intergenic	-27598	NR_146623	105378934		NR_146623	ENSG00000232650	LINC01780	-	long intergenic non-protein coding RNA 1780	ncRNA
14.4	chr14	73474432	73476111	+	2357	NA	Intergenic	Intergenic	-11629	NR_135251	101928143	Hs.654609	NR_135251	ENSG00000284930	LOC101928143	-	uncharacterized LOC101928143	ncRNA
46.26	chr12	20385123	20385362	+	2356	NA	intron (NM_000921, intron 1 of 15)	L1PA5|LINE|L1	15997	NM_000921	5139	Hs.386791	NM_000921	ENSG00000172572	PDE3A	CGI-PDE|CGI-PDE A|CGI-PDE-A|HTNB	phosphodiesterase 3A	protein-coding
25.07	chr7	43028040	43030519	+	2355	NA	Intergenic	Intergenic	-83368	NM_015052	23072	Hs.164453	NM_015052	ENSG00000002746	HECW1	NEDL1	HECT, C2 and WW domain containing E3 ubiquitin protein ligase 1	protein-coding
29.12	chr8	97916215	97916734	+	2354	NA	intron (NM_002380, intron 2 of 18)	L1PA13|LINE|L1	47410	NM_030583	4147	Hs.189445	NM_002380	ENSG00000132561	MATN2	-	matrilin 2	protein-coding
167.73	chr21	10130639	10131460	+	2353	NA	Intergenic	Intergenic	-282471	NM_001187	574	Hs.545789	NM_001187		BAGE	BAGE1|CT2.1	B melanoma antigen	protein-coding
12.67-3	chr3	83751725	83752146	+	2352	NA	Intergenic	ERVL-int|LTR|ERVL	1117640	NR_033860	440970	Hs.411049	NR_033860	ENSG00000242641	LINC00971	-	long intergenic non-protein coding RNA 971	ncRNA
31.27	chr18	49935391	49939105	+	2351	NA	exon (NM_001080467, exon 15 of 40)	exon (NM_001080467, exon 15 of 40)	123225	NR_117096	103091864	Hs.646459	NR_117096	ENSG00000267322	SNHG22	SCARNA17|SCARNA17HG	small nucleolar RNA host gene 22	ncRNA
8.8-2	chr17	8306512	8311053	+	2350	NA	Intergenic	AluSp|SINE|Alu	-1459	NM_173728	22899	Hs.443109	NM_025014	ENSG00000198844	ARHGEF15	ARGEF15|E5|Ephexin5|Vsm-RhoGEF	Rho guanine nucleotide exchange factor 15	protein-coding
7.15	chr4	186173313	186173901	+	2349	NA	TTS (NM_001006655)	TTS (NM_001006655)	17883	NR_046264	651430	Hs.727796	NR_046264	ENSG00000279943	FLJ38576	-	uncharacterized LOC651430	ncRNA
5.5	chr12	57721426	57723655	+	2348	NA	TTS (NM_001261421)	TTS (NM_001261421)	-3700	NR_027032	100130776	Hs.656080	NR_027032	ENSG00000255737	AGAP2-AS1	PUNISHER	AGAP2 antisense RNA 1	ncRNA
9.64-2	chr9	73169372	73173832	+	2347	NA	Intergenic	L1MD|LINE|L1	19737	NM_000700	301	Hs.494173	NM_000700	ENSG00000135046	ANXA1	ANX1|LPC1	annexin A1	protein-coding
9.64	chr9	100626676	100628034	+	2347	NA	Intergenic	L1MEg|LINE|L1	49276	NM_001018116	347273	Hs.99004	NM_001018116	ENSG00000170681	CAVIN4	MURC|cavin-4	caveolae associated protein 4	protein-coding
9.81	chr4	71604612	71604941	+	2346	NA	Intergenic	Intergenic	179303	NM_000583	2638	Hs.418497	NM_000583	ENSG00000145321	GC	DBP|DBP-maf|DBP/GC|GRD3|Gc-MAF|GcMAF|HEL-S-51|VDB|VDBG|VDBP	GC vitamin D binding protein	protein-coding
7.0	chr10	102970579	102970927	+	2345	NA	intron (NM_199076, intron 1 of 6)	intron (NM_199076, intron 1 of 6)	-52418	NR_160733	107984265		NR_160733		LOC107984265	-	uncharacterized LOC107984265	ncRNA
55.35	chr15	52083704	52084463	+	2344	NA	Intergenic	Intergenic	28692	NM_020396	10017	Hs.283672	NM_020396	ENSG00000137875	BCL2L10	BCL-B|Boo|Diva|bcl2-L-10	BCL2 like 10	protein-coding
64.88	chr17	36757237	36757611	+	2343	NA	Intergenic	Intergenic	155841	NM_024864	79922	Hs.194864	NM_024864	ENSG00000278619	MRM1	-	mitochondrial rRNA methyltransferase 1	protein-coding
23.09-2	chr10	9703214	9704247	+	2342	NA	Intergenic	L2a|LINE|L2	-354992	NR_120636	101928298	Hs.385576	NR_120636	ENSG00000224788	LINC02670	-	long intergenic non-protein coding RNA 2670	ncRNA
5.02-2	chr1	154776751	154777598	+	2341	NA	intron (NM_170782, intron 2 of 7)	MIR3|SINE|MIR	82702	NM_170782	3782	Hs.490765	NM_002249	ENSG00000143603	KCNN3	KCa2.3|SK3|SKCA3|hSK3	potassium calcium-activated channel subfamily N member 3	protein-coding
13.88-2	chr11	112769247	112769845	+	2340	NA	Intergenic	Intergenic	-191874	NM_000615	4684	Hs.503878	NM_000615	ENSG00000149294	NCAM1	CD56|MSK39|NCAM	neural cell adhesion molecule 1	protein-coding
