PeakID (cmd=annotatePeaks.pl /home/qukun/minghaofang/workspace/project/ecc/paper_data_final/03.analysis/cresil/MLOY4/ecc_pipe_result/cresil_result.analysis.bed mm10)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
5.2-6	chr11	119539445	119553312	+	4290	NA	intron (NM_008730, intron 2 of 4)	intron (NM_008730, intron 2 of 4)	1442	NM_008730	18164	Mm.5142	NM_008730	ENSMUSG00000025582	Nptx1	D11Bwg1004e|Np1	neuronal pentraxin 1	protein-coding
13.16	chr11	60305218	60307438	+	4289	NA	intron (NM_001359810, intron 1 of 12)	intron (NM_001359810, intron 1 of 12)	46577	NM_001039093	216810	Mm.218875	NM_153080	ENSMUSG00000000538	Tom1l2	2900016I08Rik|A730055F12Rik|AU042072|Srebf1	target of myb1-like 2 (chicken)	protein-coding
19.58	chr1	184467641	184472212	+	4288	NA	Intergenic	Intergenic	87765	NR_040472	73590	Mm.82792	NR_040472	ENSMUSG00000101574	1700112H15Rik	-	RIKEN cDNA 1700112H15 gene	ncRNA
4.64-2	chr14	80223757	80228769	+	4287	NA	Intergenic	Intergenic	225961	NM_001351947	380924	Mm.26456	NM_001030294	ENSMUSG00000022026	Olfm4	GC1|GW112|Gm296|Gm913|OlfD|pPD4	olfactomedin 4	protein-coding
6.74-2	chr4	20816989	20817754	+	4286	NA	Intergenic	Intergenic	-38703	NM_172987	269513	Mm.317473	NM_172987	ENSMUSG00000055761	Nkain3	C530048M05|E130310K16Rik	Na+/K+ transporting ATPase interacting 3	protein-coding
11.16	chr11	6714344	6717053	+	4285	NA	TTS (NR_046025)	TTS (NR_046025)	4339	NR_046025	626419	Mm.390334	NR_046025	ENSMUSG00000086808	Gm11981	-	predicted gene 11981	ncRNA
26.74	chr13	33916171	33921711	+	4284	NA	intron (NM_001164118, intron 6 of 7)	intron (NM_001164118, intron 6 of 7)	-13233	NM_148942	97848	Mm.272188	NM_148942	ENSMUSG00000052180	Serpinb6c	C76171|C76174|SPI3C|SPIC|ovalbumin	serine (or cysteine) peptidase inhibitor, clade B, member 6c	protein-coding
7.02-3	chr12	89592245	89596252	+	4283	NA	intron (NM_172544, intron 14 of 19)	intron (NM_172544, intron 14 of 19)	-218235	NM_001252074	18191	Mm.425766	NM_172544	ENSMUSG00000066392	Nrxn3	-	neurexin III	protein-coding
39.02	chr13	55513388	55514198	+	4282	NA	promoter-TSS (NM_001114087)	promoter-TSS (NM_001114087)	-347	NR_104287	67399	Mm.275648	NM_026131	ENSMUSG00000021493	Pdlim7	LMP	PDZ and LIM domain 7	protein-coding
14.84-2	chr9	66188509	66193467	+	4281	NA	intron (NM_010019, intron 2 of 11)	B1_Mus2|SINE|Alu	32762	NM_010019	13143	Mm.304472	NM_010019	ENSMUSG00000032380	Dapk2	-	death-associated protein kinase 2	protein-coding
16.88-2	chr19	57775592	57777565	+	4280	NA	intron (NM_181415, intron 24 of 28)	L1_Mus4|LINE|L1	165544	NM_181415	226255	Mm.245340	NM_181415	ENSMUSG00000054843	Atrnl1	AI504415|AW555641|Alp|Atrnl|Atrnlp	attractin like 1	protein-coding
13.95-4	chr4	150300849	150303844	+	4279	NA	intron (NM_001085492, intron 1 of 22)	intron (NM_001085492, intron 1 of 22)	20430	NM_001085492	68703	Mm.291274	NM_001085492	ENSMUSG00000039852	Rere	1110033A15Rik|AI414665|ARG|ARP|ATN1L|AW742570|Atr2|DNB1|eye<m03Jus>|eyes3|mKIAA0458	arginine glutamic acid dipeptide (RE) repeats	protein-coding
8.05-4	chr14	11897764	11903634	+	4278	NA	intron (NM_008981, intron 2 of 29)	intron (NM_008981, intron 2 of 29)	-289244	NM_001347593	19270	Mm.431266	NM_008981	ENSMUSG00000021745	Ptprg	5430405N12Rik|AW046354|AW549872|RPTPgamma	protein tyrosine phosphatase, receptor type, G	protein-coding
8.85-2	chr7	127181471	127184165	+	4277	NA	Intergenic	MLTR73|LTR|ERV1	13259	NM_001285907	70233	Mm.28050	NM_027353	ENSMUSG00000042502	Cd2bp2	1500011B02Rik|2410024K20Rik|AW048183	CD2 cytoplasmic tail binding protein 2	protein-coding
5.99-3	chr16	9071327	9072726	+	4276	NA	Intergenic	MIR|SINE|MIR	241926	NM_001081400	69053	Mm.390868	NM_001081400	ENSMUSG00000022507	1810013L24Rik	1110017P05Rik|3010002C02Rik|AA792997|AW124177|Gm19906|R74903	RIKEN cDNA 1810013L24 gene	protein-coding
21.73-2	chr4	134941394	134945118	+	4275	NA	Intergenic	Intergenic	12276	NM_026780	68592	Mm.29989	NM_026780	ENSMUSG00000028821	Syf2	1110018L13Rik|Cbpin|D4Bwg1551e|Gcipip|Ntc31|mp29|p29	SYF2 homolog, RNA splicing factor (S. cerevisiae)	protein-coding
9.23-2	chr6	38563017	38565508	+	4274	NA	intron (NM_001331223, intron 2 of 12)	intron (NM_001331223, intron 2 of 12)	8539	NM_001331223	192196	Mm.276133	NM_138680	ENSMUSG00000029823	Luc7l2	4930471C18Rik|AA522013|AU015269|CGI59|Cgi74	LUC7-like 2 (S. cerevisiae)	protein-coding
10.7-2	chr17	10787459	10794611	+	4273	NA	intron (NM_027032, intron 1 of 4)	intron (NM_027032, intron 1 of 4)	49156	NM_027032	69310	Mm.18889	NM_027032	ENSMUSG00000037196	Pacrg	1700008H23Rik	PARK2 co-regulated	protein-coding
5.06-5	chr13	32462696	32465961	+	4272	NA	Intergenic	Intergenic	-125784	NM_146041	218138	Mm.247143	NM_146041	ENSMUSG00000038372	Gmds	BC031788|C87208	GDP-mannose 4, 6-dehydratase	protein-coding
4.34-2	chr4	70108231	70111725	+	4271	NA	Intergenic	MLT2D|LTR|ERVL	300457	NM_001313762	214444	Mm.370777	NM_145990	ENSMUSG00000039298	Cdk5rap2	2900018K03Rik|an|mKIAA1633	CDK5 regulatory subunit associated protein 2	protein-coding
9.62-2	chr6	70455326	70464298	+	4270	NA	Intergenic	Intergenic	332363	NM_009075	19895	Mm.17905	NM_009075	ENSMUSG00000053604	Rpia	RPI	ribose 5-phosphate isomerase A	protein-coding
17.24	chr4	98062502	98073059	+	4269	NA	intron (NM_001122953, intron 8 of 9)	intron (NM_001122953, intron 8 of 9)	290154	NM_010905	18027	Mm.31274	NM_010905	ENSMUSG00000028565	Nfia	1110047K16Rik|9430022M17Rik|CTF|NF1-A|NF1A	nuclear factor I/A	protein-coding
5.92-3	chr6	11237877	11238161	+	4268	NA	Intergenic	RLTR13D4|LTR|ERVK	-263641	NR_033776	57866	Mm.4397	NR_033776		AA545190	-	EST AA545190	ncRNA
25.0	chr18	78627143	78634531	+	4267	NA	Intergenic	Intergenic	-33887	NM_207651	27411	Mm.44158	NM_030683	ENSMUSG00000024552	Slc14a2	UT-A1|UT-A3	solute carrier family 14 (urea transporter), member 2	protein-coding
35.54	chr3	66109862	66112559	+	4266	NA	intron (NM_145820, intron 11 of 13)	ORR1A4|LTR|ERVL-MaLR	-108677	NM_008987	19288	Mm.276776	NM_008987	ENSMUSG00000027832	Ptx3	AI607804|TSG-14	pentraxin related gene	protein-coding
23.18	chr15	100463159	100464935	+	4265	NA	Intergenic	Intergenic	-4964	NM_134093	68614	Mm.275272	NM_134093	ENSMUSG00000037353	Letmd1	1110019O13Rik|AI593524|BB130465|BB235638|HCCR-2|HCCR1|MCC-32|Mccr	LETM1 domain containing 1	protein-coding
7.78-3	chr19	23769903	23771003	+	4264	NA	intron (NM_177034, intron 1 of 12)	intron (NM_177034, intron 1 of 12)	11577	NM_177034	319924	Mm.22879	NM_177034	ENSMUSG00000024897	Apba1	6430513E09Rik|Lin-10|Mint|Mint1|Urop11|X11|X11alpha	amyloid beta (A4) precursor protein binding, family A, member 1	protein-coding
11.69-4	chr11	31872402	31875997	+	4263	NA	intron (NM_001290678, intron 1 of 7)	intron (NM_001290678, intron 1 of 7)	3259	NM_001290676	67579	Mm.339792	NM_026252	ENSMUSG00000020300	Cpeb4	Cpe-bp4|Cpeb-4|mCPEB-4	cytoplasmic polyadenylation element binding protein 4	protein-coding
11.68-2	chr3	87486762	87487003	+	4262	NA	intron (NM_001113238, intron 11 of 11)	intron (NM_001113238, intron 11 of 11)	-38696	NM_001359750	27049	Mm.219460	NM_012051	ENSMUSG00000003382	Etv3	AI414410|METS|Pe1	ets variant 3	protein-coding
12.44	chr15	41851921	41863411	+	4261	NA	intron (NM_001130165, intron 13 of 13)	intron (NM_001130165, intron 13 of 13)	12054	NM_175456	223513	Mm.148913	NM_175456	ENSMUSG00000042895	Abra	C130068O12Rik|STARS	actin-binding Rho activating protein	protein-coding
9.77	chr5	114550848	114551849	+	4260	NA	Intergenic	Intergenic	-16903	NM_001004180	433940	Mm.194212	NM_001004180	ENSMUSG00000041930	Fam222a	-	family with sequence similarity 222, member A	protein-coding
7.44-2	chr5	113209616	113211029	+	4259	NA	Intergenic	Intergenic	-16587	NM_001033428	333048	Mm.332586	NM_001033428	ENSMUSG00000066964	Tmem211	Gm854	transmembrane protein 211	protein-coding
10.78-3	chr15	77377474	77402547	+	4257	NA	exon (NM_001164640, exon 5 of 5)	exon (NM_001164640, exon 5 of 5)	9100	NM_029419	75761	Mm.232636	NM_029419	ENSMUSG00000010601	Apol7a	9130022K13Rik|Apol3	apolipoprotein L 7a	protein-coding
11.64-4	chr13	35982835	35984425	+	4256	NA	intron (NM_201358, intron 2 of 2)	intron (NM_201358, intron 2 of 2)	15724	NM_029628	76487	Mm.44745	NM_029628	ENSMUSG00000050423	Ppp1r3g	1600032L17Rik	protein phosphatase 1, regulatory subunit 3G	protein-coding
22.18-3	chr2	91639736	91640511	+	4255	NA	Intergenic	L1M5|LINE|L1	-3666	NM_010168	14061	Mm.89048	NM_010168	ENSMUSG00000027249	F2	Cf-2|Cf2|FII	coagulation factor II	protein-coding
9.49-2	chr6	32907712	32908814	+	4254	NA	intron (NM_001355667, intron 4 of 8)	intron (NM_001355667, intron 4 of 8)	151997	NM_025336	66075	Mm.21501	NM_025336	ENSMUSG00000053768	Chchd3	0610041L09Rik|1700039J09Rik|AW558177|Micos19	coiled-coil-helix-coiled-coil-helix domain containing 3	protein-coding
9.1-2	chr3	107298653	107301739	+	4253	NA	intron (NM_146136, intron 5 of 8)	intron (NM_146136, intron 5 of 8)	8966	NM_146136	229699	Mm.38384	NM_146136	ENSMUSG00000027896	Slc16a4	AW146050|MCT 5	solute carrier family 16 (monocarboxylic acid transporters), member 4	protein-coding
22.39	chr6	116358728	116360441	+	4252	NA	intron (NM_001302385, intron 2 of 6)	intron (NM_001302385, intron 2 of 6)	21562	NM_027920	71779	Mm.27064	NM_027920	ENSMUSG00000025702	March8	1300017E09Rik|MARCH-VIII|Mir	membrane-associated ring finger (C3HC4) 8	protein-coding
13.26-3	chr7	30395100	30396795	+	4251	NA	Intergenic	Intergenic	-17835	NM_011662	22177	Mm.46301	NM_011662	ENSMUSG00000030579	Tyrobp	DAP12|KARAP|Ly83	TYRO protein tyrosine kinase binding protein	protein-coding
5.6-2	chr15	73651207	73653143	+	4250	NA	Intergenic	Intergenic	-27431	NM_001033219	106068	Mm.212813	NM_001033219	ENSMUSG00000079020	Slc45a4	9330175B01Rik|AW552276	solute carrier family 45, member 4	protein-coding
7.17-3	chr11	60940991	60943205	+	4248	NA	intron (NM_008928, intron 2 of 11)	intron (NM_008928, intron 2 of 11)	10044	NR_157293	26397	Mm.18494	NM_008928	ENSMUSG00000018932	Map2k3	AW212142|MAPKK 3|MEK3|MKK3|MKK3b|Prkmk3	mitogen-activated protein kinase kinase 3	protein-coding
7.1-3	chr7	53511870	53522464	+	4247	NA	Intergenic	MamRep1527|LTR|LTR	374722	NR_105746	102466619		NR_105746	ENSMUSG00000099176	Mir6238	Gm27982|mmu-mir-6238	microRNA 6238	ncRNA
12.38-3	chr11	69394534	69395271	+	4246	NA	promoter-TSS (NM_030083)	promoter-TSS (NM_030083)	444	NM_001045525	327951	Mm.415669	NM_001045525	ENSMUSG00000044795	Cyb5d1	Gm740	cytochrome b5 domain containing 1	protein-coding
4.6-4	chr17	26125501	26130381	+	4245	NA	Intergenic	Intergenic	4438	NM_024227	68611	Mm.273102	NM_024227	ENSMUSG00000024181	Mrpl28	1110015G04Rik|L28mt|MAAT1|MRP-L28|p15	mitochondrial ribosomal protein L28	protein-coding
33.43	chr5	62771438	62798467	+	4244	NA	Intergenic	Intergenic	-18775	NM_178407	212285	Mm.244403	NM_178407	ENSMUSG00000037999	Arap2	Centd1|Gm148|mKIAA0580	ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 2	protein-coding
15.08	chr15	20324312	20327118	+	4243	NA	Intergenic	L1Md_F2|LINE|L1	341035	NM_022816	64833	Mm.352763	NM_022816	ENSMUSG00000047565	Acot10	Acate3|MT-ACT48|p48	acyl-CoA thioesterase 10	protein-coding
7.27-3	chr10	33890292	33894068	+	4242	NA	Intergenic	RLTR1B|LTR|ERV1	-12931	NM_001162957	212892	Mm.131949	NM_001162957	ENSMUSG00000039552	Rsph4a	A230081C05|Rshl3	radial spoke head 4 homolog A (Chlamydomonas)	protein-coding
12.05-3	chr10	113735548	113740551	+	4241	NA	Intergenic	B1_Mus1|SINE|Alu	-809023	NM_001033474	382423	Mm.431239	NM_001033474	ENSMUSG00000074748	Atxn7l3b	4921506J03Rik|6230409E21Rik|AI315132	ataxin 7-like 3B	protein-coding
39.78	chr2	38500539	38504558	+	4240	NA	Intergenic	MTB_Mm|LTR|ERVL-MaLR	-9149	NM_021606	59126	Mm.143818	NM_021606	ENSMUSG00000026749	Nek6	1300007C09Rik	NIMA (never in mitosis gene a)-related expressed kinase 6	protein-coding
6.49-2	chr4	103309217	103316983	+	4239	NA	promoter-TSS (NM_025909)	promoter-TSS (NM_025909)	-746	NM_025909	67013	Mm.30021	NM_025909	ENSMUSG00000035069	Oma1	2010001O09Rik|MPRP-1|ZMPOMA1	OMA1 zinc metallopeptidase	protein-coding
7.48-3	chr6	85842023	85845307	+	4238	NA	Intergenic	Intergenic	-6808	NM_001362060	68396	Mm.154782	NM_023455	ENSMUSG00000030004	Nat8	0610037O16Rik|ATase2|CCNAT|Cml4	N-acetyltransferase 8 (GCN5-related)	protein-coding
6.07-3	chr3	72037360	72046076	+	4237	NA	Intergenic	L1VL4|LINE|L1	926145	NM_001081137	69983	Mm.261054	NM_001081137	ENSMUSG00000027790	Sis	2010204N08Rik|SI|Si-s	sucrase isomaltase (alpha-glucosidase)	protein-coding
53.72	chr14	93342246	93344257	+	4236	NA	intron (NM_001271798, intron 2 of 3)	intron (NM_001271798, intron 2 of 3)	547418	NM_001081377	211712	Mm.37126	NM_001081377	ENSMUSG00000055421	Pcdh9	-	protocadherin 9	protein-coding
7.33-4	chr3	156839691	156846830	+	4235	NA	intron (NM_001039094, intron 1 of 6)	intron (NM_001039094, intron 1 of 6)	281466	NM_177274	320840	Mm.317293	NM_177274	ENSMUSG00000040037	Negr1	5330422G01Rik|KILON|Ntra	neuronal growth regulator 1	protein-coding
5.39-4	chr8	93813516	93814676	+	4234	NA	promoter-TSS (NR_026888)	promoter-TSS (NR_026888)	-541	NR_026888	75809	Mm.443272	NM_029449		4930488L21Rik	4930452J22Rik	RIKEN cDNA 4930488L21 gene	ncRNA
7.39-2	chr5	120507064	120512415	+	4233	NA	Intergenic	B1_Mur1|SINE|Alu	-1453	NM_001177595	170756	Mm.291070	NM_133221	ENSMUSG00000032754	Slc8b1	AF261233|NCKX6|NCLX|Slc24a6	solute carrier family 8 (sodium/lithium/calcium exchanger), member B1	protein-coding
10.9-4	chr5	35440397	35452021	+	4232	NA	Intergenic	L1Md_F2|LINE|L1	57348	NM_001363144	15371	Mm.358606	NM_010445	ENSMUSG00000067438	Hmx1	Nkx5-3	H6 homeobox 1	protein-coding
9.3-2	chr7	35819780	35827413	+	4231	NA	intron (NR_033567, intron 2 of 2)	intron (NR_033567, intron 2 of 2)	-20607	NM_177739	668501	Mm.286296	NM_177739	ENSMUSG00000044452	Zfp507	1810022O10Rik|A230056M16Rik|AL024009|AU021817|BB105092|Gm480|Znf507|mKIAA1084	zinc finger protein 507	protein-coding
14.59-3	chr4	19882676	19883225	+	4230	NA	intron (NM_175406, intron 5 of 7)	Lx8|LINE|L1	39616	NM_175406	242341	Mm.19298	NM_175406	ENSMUSG00000028238	Atp6v0d2	1620401A02Rik|AI324824|V-ATPase	ATPase, H+ transporting, lysosomal V0 subunit D2	protein-coding
6.04-3	chr15	99732941	99734053	+	4229	NA	Intergenic	Intergenic	7879	NM_183256	66379	Mm.5265	NM_183256	ENSMUSG00000023020	Cox14	2310016M24Rik|AA959804	cytochrome c oxidase assembly protein 14	protein-coding
32.39	chr4	7212241	7260240	+	4228	NA	Intergenic	Intergenic	-245517	NM_145711	252838	Mm.435828	NM_145711	ENSMUSG00000041272	Tox	1700007F02Rik	thymocyte selection-associated high mobility group box	protein-coding
17.64	chr7	92456077	92457887	+	4227	NA	Intergenic	Intergenic	-104167	NM_025515	66365	Mm.21173	NM_025515	ENSMUSG00000030613	Ccdc90b	2310015N07Rik|C86558	coiled-coil domain containing 90B	protein-coding
36.99	chr11	36632020	36633831	+	4226	NA	intron (NM_011856, intron 2 of 28)	intron (NM_011856, intron 2 of 28)	311316	NM_011856	23964	Mm.439889	NM_011856	ENSMUSG00000049336	Tenm2	Odz2|Odz3|Ten-2|Ten-m2	teneurin transmembrane protein 2	protein-coding
11.05-2	chr3	96797382	96804899	+	4225	NA	intron (NM_001163497, intron 3 of 3)	intron (NM_001163497, intron 3 of 3)	13381	NM_018767	54215	Mm.34693	NM_018767	ENSMUSG00000038304	Cd160	AU045688|By55	CD160 antigen	protein-coding
24.44-2	chr13	37785974	37788395	+	4224	NA	Intergenic	Intergenic	-38854	NM_026830	68750	Mm.491109	NM_026830	ENSMUSG00000039087	Rreb1	1110037N09Rik|AA414966|B930013M22Rik	ras responsive element binding protein 1	protein-coding
7.89-7	chr13	87804098	87808584	+	4223	NA	Intergenic	Lx9|LINE|L1	-1015131	NM_001037987	13612	Mm.125580	NM_010103	ENSMUSG00000034488	Edil3	Del-1|Del1|Sox2-cre|Sox2Cre|Tg(Sox2-cre)1Amc	EGF-like repeats and discoidin I-like domains 3	protein-coding
6.31-3	chr9	94786126	94790874	+	4222	NA	intron (NM_177909, intron 4 of 15)	intron (NM_177909, intron 4 of 15)	36671	NR_106116	102465763		NR_106116	ENSMUSG00000098251	Mir7656	Gm27614|mmu-mir-7656	microRNA 7656	ncRNA
14.64	chr4	106499282	106504356	+	4221	NA	intron (NM_001370848, intron 2 of 2)	intron (NM_001370848, intron 2 of 2)	4516	NM_001370848	329909	Mm.32000	NM_001370848		Tmem61	4732441L20Rik	transmembrane protein 61	protein-coding
48.19-2	chr3	40169139	40170573	+	4220	NA	Intergenic	Intergenic	353056	NR_040445	100040882	Mm.272869	NR_040445	ENSMUSG00000037884	1700017G19Rik	-	RIKEN cDNA 1700017G19 gene	ncRNA
6.66-4	chr10	64459657	64463378	+	4219	NA	intron (NM_177612, intron 10 of 17)	L1MA9|LINE|L1	-371262	NM_178678	216028	Mm.431318	NM_178678	ENSMUSG00000042846	Lrrtm3	9630044H04Rik	leucine rich repeat transmembrane neuronal 3	protein-coding
10.29-2	chr1	180368480	180371093	+	4218	NA	intron (NM_001081175, intron 2 of 7)	intron (NM_001081175, intron 2 of 7)	-39237	NR_003623	277333	Mm.389223	NM_199472		Gm5069	EG277333	glyceraldehyde-3-phosphate dehydrogenase pseudogene	pseudo
7.5-2	chr18	25200580	25204430	+	4217	NA	intron (NM_001033532, intron 4 of 10)	Lx3B|LINE|L1	33485	NM_001033532	225289	Mm.391081	NM_001033532	ENSMUSG00000033632	AW554918	4921538P22|AI461742|Kiaa1328|mKIAA1328	expressed sequence AW554918	protein-coding
11.69-3	chr4	141528743	141534716	+	4216	NA	intron (NM_001347235, intron 1 of 14)	intron (NM_001347235, intron 1 of 14)	6868	NM_001347235	56381	Mm.299906	NM_019763	ENSMUSG00000040761	Spen	Mint|mKIAA0929	spen family transcription repressor	protein-coding
60.65	chr17	12049422	12051212	+	4215	NA	intron (NM_016694, intron 10 of 11)	intron (NM_016694, intron 10 of 11)	-68967	NM_026644	68262	Mm.258300	NM_026644	ENSMUSG00000023827	Agpat4	1500003P24Rik	1-acylglycerol-3-phosphate O-acyltransferase 4 (lysophosphatidic acid acyltransferase, delta)	protein-coding
28.13	chr16	59786767	59789477	+	4214	NA	intron (NM_007938, intron 13 of 17)	RCHARR1|DNA|hAT-Charlie	-148713	NM_001347244	56297	Mm.392505	NM_019665	ENSMUSG00000022722	Arl6	1110018H24Rik|2210411E14Rik|BBS3	ADP-ribosylation factor-like 6	protein-coding
6.62-4	chr6	107343426	107355731	+	4213	NA	Intergenic	Intergenic	-180148	NM_008516	16979	Mm.428543	NM_008516	ENSMUSG00000034648	Lrrn1	2810047E21Rik|NLRR-1	leucine rich repeat protein 1, neuronal	protein-coding
8.7-3	chr15	48156050	48165538	+	4212	NA	intron (NM_001081391, intron 12 of 70)	intron (NM_001081391, intron 12 of 70)	631195	NM_001081391	239420	Mm.309363	NM_001081391	ENSMUSG00000022311	Csmd3	4930500N14Rik|mKIAA1894	CUB and Sushi multiple domains 3	protein-coding
12.3	chr10	84476599	84479869	+	4211	NA	Intergenic	Intergenic	-10059	NR_108059	75804		NR_108059	ENSMUSG00000020033	4930463O16Rik	-	RIKEN cDNA 4930463O16 gene	ncRNA
4.95-4	chr4	10193088	10194632	+	4210	NA	Intergenic	Intergenic	-276463	NR_004448	74662	Mm.483401	NR_004448	ENSMUSG00000082843	4930448K20Rik	1700009K09Rik	glyceraldehyde-3-phosphate dehydrogenase pseudogene	pseudo
23.07	chr6	55496738	55502124	+	4209	NA	3' UTR (NM_007407, exon 17 of 17)	3' UTR (NM_007407, exon 17 of 17)	47453	NM_001025372	11517	Mm.44245	NM_007407	ENSMUSG00000029778	Adcyap1r1	2900024I10Rik|AI846590|PAC1|PAC1R|PACAP1-R	adenylate cyclase activating polypeptide 1 receptor 1	protein-coding
11.76-2	chr3	44952693	44959699	+	4208	NA	Intergenic	L1Md_F2|LINE|L1	422064	NR_045172	72511	Mm.140700	NR_045172	ENSMUSG00000097040	2610316D01Rik	-	RIKEN cDNA 2610316D01 gene	ncRNA
18.33	chr3	95559545	95567088	+	4207	NA	intron (NM_001289532, intron 3 of 14)	L1Md_F2|LINE|L1	3639	NM_001289534	67981	Mm.179050	NM_026489	ENSMUSG00000028109	Hormad1	4921522K05Rik|Nohma	HORMA domain containing 1	protein-coding
13.82-4	chr15	10882982	10884588	+	4206	NA	Intergenic	L1_Mus1|LINE|L1	54734	NR_040357	100502601	Mm.399434	NR_040357		Gm19276	-	predicted gene, 19276	ncRNA
10.31-3	chr2	29735246	29741542	+	4205	NA	3' UTR (NM_001362702, exon 25 of 25)	3' UTR (NM_001362702, exon 25 of 25)	13263	NM_001370924	433415	Mm.359309	NM_001370923	ENSMUSG00000079497	Gm13420	Dspd2	predicted gene 13420	protein-coding
14.79-4	chr19	51811401	51829077	+	4204	NA	Intergenic	MTC|LTR|ERVL-MaLR	-444058	NM_008386	16333	Mm.46269	NM_008386	ENSMUSG00000035804	Ins1	Ins-1|Ins2-rs1	insulin I	protein-coding
34.21-2	chr14	86200693	86213419	+	4203	NA	Intergenic	Lx10|LINE|L1	-38914	NR_040457	75155	Mm.399239	NR_040457	ENSMUSG00000115271	4930529K09Rik	4930507G21Rik	RIKEN cDNA 4930529K09 gene	ncRNA
12.9	chr5	130284685	130293512	+	4202	NA	intron (NM_001015876, intron 11 of 15)	ID_B1|SINE|B4	32061	NM_001015876	100929	Mm.271296	NM_178897	ENSMUSG00000056310	Tyw1	AW125391|Rsafd1	tRNA-yW synthesizing protein 1 homolog (S. cerevisiae)	protein-coding
13.87-4	chr2	153398753	153416661	+	4201	NA	3' UTR (NM_001134300, exon 11 of 11)	3' UTR (NM_001134300, exon 11 of 11)	36772	NM_001001986	329540	Mm.50600	NM_001001986	ENSMUSG00000061411	Nol4l	4931410H15|8430427H17Rik|AI429157|Gm1636	nucleolar protein 4-like	protein-coding
14.2	chr13	108961115	108968389	+	4200	NA	intron (NM_011056, intron 2 of 16)	intron (NM_011056, intron 2 of 16)	310575	NM_011056	238871	Mm.434429	NM_011056	ENSMUSG00000021699	Pde4d	9630011N22Rik|Dpde3	phosphodiesterase 4D, cAMP specific	protein-coding
18.44-3	chr7	87794142	87817494	+	4199	NA	intron (NM_001081414, intron 4 of 9)	L1_Mur2|LINE|L1	221650	NM_001081414	108071	Mm.235018	NM_001033224	ENSMUSG00000049583	Grm5	6430542K11Rik|AI850523|Glu5R|Gprc1e|mGluR5|mGluR5b	glutamate receptor, metabotropic 5	protein-coding
33.41-3	chr2	170139164	170139801	+	4198	NA	intron (NM_001159683, intron 1 of 6)	ID_B1|SINE|B4	3193	NM_001159683	228913	Mm.22858	NM_001033299	ENSMUSG00000052056	Zfp217	4933431C08Rik|AW987152|Gm562|ZABC1|Znf217	zinc finger protein 217	protein-coding
33.41-2	chr10	113152394	113154988	+	4198	NA	Intergenic	Intergenic	-224665	NM_001033474	382423	Mm.431239	NM_001033474	ENSMUSG00000074748	Atxn7l3b	4921506J03Rik|6230409E21Rik|AI315132	ataxin 7-like 3B	protein-coding
3.22	chr6	122742024	122748217	+	4197	NA	Intergenic	Intergenic	-2375	NM_011401	20527	Mm.395108	NM_011401	ENSMUSG00000003153	Slc2a3	AA408729|AL023014|AL024341|AU040424|C78366|Glut-3|Glut3	solute carrier family 2 (facilitated glucose transporter), member 3	protein-coding
3.52-2	chr3	89369377	89380079	+	4196	NA	intron (NM_001370853, intron 14 of 14)	(TC)n|Simple_repeat|Simple_repeat	9409	NM_001370853	329702		NM_001370853	ENSMUSG00000109293	Dcst2	Gm760	DC-STAMP domain containing 2	protein-coding
20.96-2	chr10	50616815	50627973	+	4195	NA	intron (NM_198007, intron 4 of 41)	intron (NM_198007, intron 4 of 41)	29725	NM_198007	77987	Mm.222497	NM_198007	ENSMUSG00000038774	Ascc3	ASC1p200|B630009I04Rik|BC023451|D430001L07Rik|D630041L21|Helic1|RNAH	activating signal cointegrator 1 complex subunit 3	protein-coding
10.01	chr15	3328175	3328643	+	4194	NA	intron (NM_001048178, intron 7 of 8)	intron (NM_001048178, intron 7 of 8)	-24883	NM_001166063	100039139	Mm.455610	NM_001166063	ENSMUSG00000091119	Ccdc152	-	coiled-coil domain containing 152	protein-coding
13.79-4	chr11	89996862	89997831	+	4193	NA	intron (NM_001316372, intron 1 of 4)	intron (NM_001316372, intron 1 of 4)	5548	NM_008796	18559	Mm.5062	NM_008796	ENSMUSG00000020553	Pctp	PC-TP|StarD2	phosphatidylcholine transfer protein	protein-coding
